_runtime,l2_error,loss,time,_timestamp,loss_interior,step,_step,loss_boundary
235.87560153007507,1.0324319883196715e-05,2.5765173590361716e-09,232.06872987747192,1715402621.8230586,2.4515489775994485e-09,1157,76,1.2496838143672298e-10
258.6734173297882,9.749322993145845e-06,2.3466941349895343e-09,254.86623668670654,1715402644.6208744,2.222417848118804e-09,1272,77,1.2427628687073025e-10
284.03634452819824,8.8356748908946e-06,3.5598980684665866e-09,280.22964906692505,1715402669.9838016,3.469955732069351e-09,1400,78,8.994233639723556e-11
311.5416235923767,8.011354447208048e-06,2.080838748043715e-09,307.7344870567322,1715402697.4890807,1.999843941103702e-09,1539,79,8.099480694001329e-11
342.0860378742218,7.0033214056939935e-06,1.8873158155271735e-09,338.27866530418396,1715402728.033495,1.8276352052411636e-09,1693,80,5.968061028601001e-11
375.671128988266,6.313761888299925e-06,1.6403018884937378e-09,371.86390495300293,1715402761.618586,1.5969361175354749e-09,1863,81,4.3365770958262963e-11
412.4568009376526,5.174078000369355e-06,1.4490207634743723e-09,408.64984607696533,1715402798.404258,1.4133141210671198e-09,2049,82,3.570664240725261e-11
452.7666323184967,4.646841920059764e-06,1.3986175323126355e-09,448.9592180252075,1715402838.7140894,1.3700001152121586e-09,2254,83,2.8617417100476998e-11
496.98621940612793,4.037958492468376e-06,1.1862243854394708e-09,493.17910623550415,1715402882.9336765,1.1640638419857705e-09,2479,84,2.2160543453700247e-11
545.75119805336,3.603150339380185e-06,1.1337850912215062e-09,541.9442105293274,1715402931.6986551,1.1145987108980445e-09,2727,85,1.918638032346175e-11
599.3576109409332,3.1753304119916573e-06,9.538509260540784e-10,595.5506365299225,1715402985.305068,9.420062292342139e-10,3000,86,1.184469681986459e-11
658.5156872272491,2.839522004277307e-06,8.953598034514315e-10,654.7085709571838,1715403044.4631443,8.844542700307972e-10,3299,87,1.090553342063432e-11
723.5198981761932,2.404427776824336e-06,7.851498202747939e-10,719.7128386497498,1715403109.4673553,7.769379447100422e-10,3629,88,8.21187556475164e-12
795.3698585033417,1.9966137423404392e-06,6.467100011104289e-10,791.5628390312195,1715403181.3173156,6.419538684669155e-10,3992,89,4.75613264351339e-12
874.1889975070953,1.8379681644023052e-06,5.814980434588753e-10,870.3820614814758,1715403260.1364546,5.7740982920705e-10,4391,90,4.08821425182536e-12
961.3142175674438,1.750808057112783e-06,4.668600062721705e-10,957.5075218677521,1715403347.2616746,4.6218017405952765e-10,4831,91,4.679832212642857e-12
1056.4917294979095,1.3777385884664741e-06,3.6263517339360994e-10,1052.6848356723785,1715403442.4391866,3.6005680129204935e-10,5314,92,2.57837210156061e-12
1161.2217655181885,1.3241903060994433e-06,3.266927674606503e-10,1157.4148044586182,1715403547.1692226,3.2470654224662885e-10,5845,93,1.9862252140214418e-12
1275.7474417686462,1.2028727789923134e-06,2.394351642827767e-10,1271.940456867218,1715403661.6948988,2.3778913711818485e-10,6429,94,1.6460271645918154e-12
1402.318694114685,1.0008416265311604e-06,2.011567972624752e-10,1398.5112614631653,1715403788.2661512,1.9968656473633312e-10,7072,95,1.4702325261420795e-12
1541.9005899429321,9.297632373763299e-07,1.7841454446820743e-10,1538.0932230949402,1715403927.848047,1.7736195945861922e-10,7779,96,1.0525850095882136e-12
1695.088522195816,8.16169690597938e-07,1.504437981057739e-10,1691.281422138214,1715404081.0359793,1.4966140905063773e-10,8557,97,7.823890551361558e-13
1863.5491361618042,7.597427013802641e-07,1.3327621678181326e-10,1859.7420966625214,1715404249.4965932,1.3252762571578045e-10,9413,98,7.485910660328027e-13
2049.3148362636566,6.900525679059358e-07,1.184973143947459e-10,2045.5074768066406,1715404435.2622933,1.17960269406498e-10,10354,99,5.370449882479105e-13
2254.031392812729,6.236118674668761e-07,9.860679777014726e-11,2250.2240748405457,1715404639.97885,9.799747293277669e-11,11389,100,6.093248373705696e-13
2479.70525598526,5.639394720676729e-07,9.130946030868474e-11,2475.8980367183685,1715404865.652713,9.096730650632404e-11,12528,101,3.421538023607048e-13
2727.7959978580475,5.34534233622215e-07,8.378533061214904e-11,2723.9885609149933,1715405113.743455,8.315343800824236e-11,13781,102,6.318926039066764e-13
2999.6133720874786,4.805990026065271e-07,6.635988145454541e-11,2995.806339740753,1715405385.5608292,6.598882666049629e-11,15159,103,3.710547940491163e-13
3003.878256082535,5.119667448986453e-07,6.404887421347916e-11,3000.071843624115,1715405389.8257132,6.368058660360752e-11,15181,104,3.6828760987164327e-13
